CTY_CODE,CTY_NAME,GEN_VAL_MO,AIR_VAL_MO,AIR_WGT_MO,VES_VAL_MO,VES_WGT_MO,CNT_VAL_MO,CNT_WGT_MO,MONTH,SUMMARY_LVL,COMM_LVL,I_COMMODITY,YEAR
4XXX,EUROPE,756463,0,0,756463,102232,756463,102232,08,CGP,HS6,030391,2018
4XXX,EUROPE,880725,0,0,880725,110635,880725,110635,09,CGP,HS6,030391,2018
4XXX,EUROPE,1049072,0,0,1049072,130929,1049072,130929,10,CGP,HS6,030391,2018
4XXX,EUROPE,827625,0,0,827625,111355,827625,111355,11,CGP,HS6,030391,2018
4XXX,EUROPE,885060,0,0,885060,114242,885060,114242,12,CGP,HS6,030391,2018
4XXX,EUROPE,32469,0,0,32469,1614,32469,1614,02,CGP,HS6,030611,2018
4XXX,EUROPE,25878,0,0,25878,1230,25878,1230,03,CGP,HS6,030611,2018
4XXX,EUROPE,20024,0,0,20024,900,20024,900,04,CGP,HS6,030611,2018
4XXX,EUROPE,3903,0,0,3903,144,3903,144,05,CGP,HS6,030611,2018
4XXX,EUROPE,0,0,0,0,0,0,0,06,CGP,HS6,030611,2018
4XXX,EUROPE,0,0,0,0,0,0,0,07,CGP,HS6,030611,2018
4XXX,EUROPE,0,0,0,0,0,0,0,08,CGP,HS6,030611,2018
4XXX,EUROPE,121134,0,0,121134,21076,121134,21076,09,CGP,HS6,030611,2018
4XXX,EUROPE,120250,0,0,120250,20997,120250,20997,10,CGP,HS6,030611,2018
4XXX,EUROPE,123223,0,0,123223,21234,123223,21234,11,CGP,HS6,030611,2018
4XXX,EUROPE,32829,0,0,32829,1754,32829,1754,12,CGP,HS6,030611,2018
4XXX,EUROPE,14340,14340,1373,0,0,0,0,06,CGP,HS6,030439,2018
4XXX,EUROPE,0,0,0,0,0,0,0,07,CGP,HS6,030439,2018
4XXX,EUROPE,0,0,0,0,0,0,0,08,CGP,HS6,030439,2018
4XXX,EUROPE,0,0,0,0,0,0,0,09,CGP,HS6,030439,2018
4XXX,EUROPE,0,0,0,0,0,0,0,10,CGP,HS6,030439,2018
4XXX,EUROPE,2983,2983,399,0,0,0,0,11,CGP,HS6,030439,2018
4XXX,EUROPE,0,0,0,0,0,0,0,12,CGP,HS6,030439,2018
4XXX,EUROPE,26274860,25843007,2416445,395270,58601,395270,58601,01,CGP,HS6,030441,2018
4XXX,EUROPE,26319230,25557238,2389167,629211,44396,615630,42942,02,CGP,HS6,030441,2018
4XXX,EUROPE,28181465,28054780,2658973,0,0,0,0,03,CGP,HS6,030441,2018
4XXX,EUROPE,28632531,28408110,2496048,42470,2000,42470,2000,04,CGP,HS6,030441,2018
4XXX,EUROPE,34385984,33167209,2741274,1098438,92261,1098438,92261,05,CGP,HS6,030441,2018
4XXX,EUROPE,36154198,36059421,2804660,0,0,0,0,06,CGP,HS6,030441,2018
4XXX,EUROPE,29527380,29100704,2494991,288418,38089,288418,38089,07,CGP,HS6,030441,2018
4XXX,EUROPE,29928943,29636003,2639635,262651,37163,250265,36379,08,CGP,HS6,030441,2018
4XXX,EUROPE,32112048,31459265,2734823,599773,54763,599773,54763,09,CGP,HS6,030441,2018
4XXX,EUROPE,35808669,35490619,2904106,264003,10432,264003,10432,10,CGP,HS6,030441,2018
4XXX,EUROPE,33639096,32488177,2679132,561306,28723,561306,28723,11,CGP,HS6,030441,2018
4XXX,EUROPE,35078140,34800089,2945927,23400,2538,23400,2538,12,CGP,HS6,030441,2018
4XXX,EUROPE,1061803,1061803,85006,0,0,0,0,01,CGP,HS6,030442,2018
4XXX,EUROPE,320323,277033,27569,43290,4445,43290,4445,01,CGP,HS6,030443,2018
4XXX,EUROPE,200368,200368,20300,0,0,0,0,02,CGP,HS6,030443,2018
4XXX,EUROPE,394462,349931,30545,44531,5096,44531,5096,03,CGP,HS6,030443,2018
4XXX,EUROPE,232243,212983,16596,19260,2445,19260,2445,04,CGP,HS6,030443,2018
4XXX,EUROPE,419502,390658,30561,28844,3239,28844,3239,05,CGP,HS6,030443,2018
4XXX,EUROPE,412214,412214,31613,0,0,0,0,06,CGP,HS6,030443,2018
4XXX,EUROPE,300201,300201,23354,0,0,0,0,07,CGP,HS6,030443,2018
4XXX,EUROPE,285273,285273,24321,0,0,0,0,08,CGP,HS6,030443,2018
4XXX,EUROPE,483027,483027,45517,0,0,0,0,09,CGP,HS6,030443,2018
4XXX,EUROPE,499839,422625,34760,77214,15347,77214,15347,10,CGP,HS6,030443,2018
4XXX,EUROPE,374696,374696,30192,0,0,0,0,11,CGP,HS6,030443,2018
4XXX,EUROPE,440789,440789,40363,0,0,0,0,12,CGP,HS6,030443,2018
4XXX,EUROPE,1072898,1072898,86538,0,0,0,0,02,CGP,HS6,030442,2018
4XXX,EUROPE,575518,575518,47881,0,0,0,0,03,CGP,HS6,030442,2018
4XXX,EUROPE,2316306,2316306,181887,0,0,0,0,04,CGP,HS6,030442,2018
4XXX,EUROPE,2213244,2213244,176448,0,0,0,0,05,CGP,HS6,030442,2018
4XXX,EUROPE,2347161,2347161,185881,0,0,0,0,06,CGP,HS6,030442,2018
4XXX,EUROPE,1593214,1593214,127087,0,0,0,0,07,CGP,HS6,030442,2018
4XXX,EUROPE,1322586,1322586,107271,0,0,0,0,08,CGP,HS6,030442,2018
4XXX,EUROPE,1269193,1269193,102620,0,0,0,0,09,CGP,HS6,030442,2018
4XXX,EUROPE,2838638,2838638,293360,0,0,0,0,10,CGP,HS6,030442,2018
4XXX,EUROPE,2545215,2506565,216267,0,0,0,0,11,CGP,HS6,030442,2018
4XXX,EUROPE,2421349,2421349,210893,0,0,0,0,12,CGP,HS6,030442,2018
4XXX,EUROPE,6624757,6624757,584147,0,0,0,0,01,CGP,HS6,030444,2018
4XXX,EUROPE,6404849,6404849,608701,0,0,0,0,02,CGP,HS6,030444,2018
4XXX,EUROPE,7152507,7152507,635968,0,0,0,0,03,CGP,HS6,030444,2018
4XXX,EUROPE,7734698,7203716,611524,530982,129794,530982,129794,04,CGP,HS6,030444,2018
4XXX,EUROPE,7748829,7456821,632582,292008,35096,292008,35096,05,CGP,HS6,030444,2018
4XXX,EUROPE,7424940,7239803,599984,185137,27350,185137,27350,06,CGP,HS6,030444,2018
4XXX,EUROPE,7756349,7748057,648300,8292,442,8292,442,07,CGP,HS6,030444,2018
4XXX,EUROPE,6913516,6913516,580726,0,0,0,0,08,CGP,HS6,030444,2018
4XXX,EUROPE,6423073,6423073,545260,0,0,0,0,09,CGP,HS6,030444,2018
4XXX,EUROPE,7178439,7178439,609132,0,0,0,0,10,CGP,HS6,030444,2018
4XXX,EUROPE,6333731,6333731,537872,0,0,0,0,11,CGP,HS6,030444,2018
4XXX,EUROPE,7195039,6977017,590713,191408,17883,191408,17883,12,CGP,HS6,030444,2018
4XXX,EUROPE,309747,309747,26456,0,0,0,0,01,CGP,HS6,030449,2018
4XXX,EUROPE,299249,299249,25193,0,0,0,0,02,CGP,HS6,030449,2018
4XXX,EUROPE,324473,324473,23809,0,0,0,0,03,CGP,HS6,030449,2018
4XXX,EUROPE,141627,141627,10589,0,0,0,0,04,CGP,HS6,030449,2018
4XXX,EUROPE,223905,223905,17566,0,0,0,0,05,CGP,HS6,030449,2018
4XXX,EUROPE,165442,165442,14063,0,0,0,0,06,CGP,HS6,030449,2018
4XXX,EUROPE,130225,130225,11466,0,0,0,0,07,CGP,HS6,030449,2018
4XXX,EUROPE,166791,166791,15696,0,0,0,0,08,CGP,HS6,030449,2018
4XXX,EUROPE,185685,185685,15405,0,0,0,0,09,CGP,HS6,030449,2018
4XXX,EUROPE,295744,295744,23205,0,0,0,0,10,CGP,HS6,030449,2018
4XXX,EUROPE,81006,81006,6639,0,0,0,0,11,CGP,HS6,030449,2018
4XXX,EUROPE,174481,174481,15414,0,0,0,0,12,CGP,HS6,030449,2018
4XXX,EUROPE,264456,264456,20665,0,0,0,0,01,CGP,HS6,030452,2018
4XXX,EUROPE,252005,252005,18156,0,0,0,0,02,CGP,HS6,030452,2018
4XXX,EUROPE,319298,319298,22925,0,0,0,0,03,CGP,HS6,030452,2018
4XXX,EUROPE,232553,232553,17238,0,0,0,0,04,CGP,HS6,030452,2018
4XXX,EUROPE,267835,267835,19578,0,0,0,0,05,CGP,HS6,030452,2018
4XXX,EUROPE,270182,270182,20976,0,0,0,0,06,CGP,HS6,030452,2018
4XXX,EUROPE,200839,200839,17942,0,0,0,0,07,CGP,HS6,030452,2018
4XXX,EUROPE,297127,278873,21920,18254,1530,18254,1530,08,CGP,HS6,030452,2018
4XXX,EUROPE,204764,201073,16662,3691,358,3691,358,09,CGP,HS6,030452,2018
4XXX,EUROPE,304649,304649,25567,0,0,0,0,10,CGP,HS6,030452,2018
4XXX,EUROPE,220192,220192,18480,0,0,0,0,11,CGP,HS6,030452,2018
4XXX,EUROPE,258347,258347,21728,0,0,0,0,12,CGP,HS6,030452,2018
4XXX,EUROPE,6113806,6113806,551836,0,0,0,0,01,CGP,HS6,030453,2018
4XXX,EUROPE,6694209,6694209,595022,0,0,0,0,02,CGP,HS6,030453,2018
4XXX,EUROPE,7246883,7246883,605607,0,0,0,0,03,CGP,HS6,030453,2018
4XXX,EUROPE,7146190,7146190,591167,0,0,0,0,04,CGP,HS6,030453,2018
4XXX,EUROPE,5144095,5144095,409667,0,0,0,0,05,CGP,HS6,030453,2018
4XXX,EUROPE,1987178,1987178,173708,0,0,0,0,06,CGP,HS6,030453,2018
4XXX,EUROPE,1962747,1962747,167822,0,0,0,0,07,CGP,HS6,030453,2018
4XXX,EUROPE,1764241,1764241,141562,0,0,0,0,08,CGP,HS6,030453,2018
4XXX,EUROPE,1531511,1531511,121407,0,0,0,0,09,CGP,HS6,030453,2018
4XXX,EUROPE,2241080,2241080,186142,0,0,0,0,10,CGP,HS6,030453,2018
4XXX,EUROPE,1655409,1655409,139374,0,0,0,0,11,CGP,HS6,030453,2018
4XXX,EUROPE,1899463,1899463,161967,0,0,0,0,12,CGP,HS6,030453,2018
4XXX,EUROPE,2668,0,0,2668,77,2668,77,02,CGP,HS6,030461,2018
4XXX,EUROPE,3811,0,0,3811,110,3811,110,03,CGP,HS6,030461,2018
4XXX,EUROPE,5608,0,0,5608,132,5608,132,04,CGP,HS6,030461,2018
4XXX,EUROPE,0,0,0,0,0,0,0,05,CGP,HS6,030461,2018
4XXX,EUROPE,0,0,0,0,0,0,0,06,CGP,HS6,030461,2018
4XXX,EUROPE,0,0,0,0,0,0,0,07,CGP,HS6,030461,2018
4XXX,EUROPE,0,0,0,0,0,0,0,08,CGP,HS6,030461,2018
4XXX,EUROPE,0,0,0,0,0,0,0,09,CGP,HS6,030461,2018
4XXX,EUROPE,0,0,0,0,0,0,0,10,CGP,HS6,030461,2018
4XXX,EUROPE,0,0,0,0,0,0,0,11,CGP,HS6,030461,2018
4XXX,EUROPE,0,0,0,0,0,0,0,12,CGP,HS6,030461,2018
4XXX,EUROPE,63829,63829,5549,0,0,0,0,01,CGP,HS6,030459,2018
4XXX,EUROPE,58016,58016,5075,0,0,0,0,02,CGP,HS6,030459,2018
4XXX,EUROPE,52168,52168,4511,0,0,0,0,03,CGP,HS6,030459,2018
4XXX,EUROPE,101012,67700,8270,33312,3000,33312,3000,04,CGP,HS6,030459,2018
4XXX,EUROPE,95128,95128,10571,0,0,0,0,05,CGP,HS6,030459,2018
4XXX,EUROPE,217928,72777,8331,145151,17991,145151,17991,06,CGP,HS6,030459,2018
4XXX,EUROPE,139405,139405,15223,0,0,0,0,07,CGP,HS6,030459,2018
4XXX,EUROPE,280575,124061,11879,156514,15375,156514,15375,08,CGP,HS6,030459,2018
4XXX,EUROPE,87503,87503,8495,0,0,0,0,09,CGP,HS6,030459,2018
4XXX,EUROPE,238936,238936,18015,0,0,0,0,10,CGP,HS6,030459,2018
4XXX,EUROPE,279758,82205,8397,197553,39266,197553,39266,11,CGP,HS6,030459,2018
4XXX,EUROPE,79824,79824,9257,0,0,0,0,12,CGP,HS6,030459,2018
4XXX,EUROPE,2141,0,0,2141,366,2141,366,03,CGP,HS6,030462,2018
4XXX,EUROPE,0,0,0,0,0,0,0,04,CGP,HS6,030462,2018
4XXX,EUROPE,0,0,0,0,0,0,0,05,CGP,HS6,030462,2018
4XXX,EUROPE,0,0,0,0,0,0,0,06,CGP,HS6,030462,2018
4XXX,EUROPE,0,0,0,0,0,0,0,07,CGP,HS6,030462,2018
4XXX,EUROPE,0,0,0,0,0,0,0,08,CGP,HS6,030462,2018
4XXX,EUROPE,0,0,0,0,0,0,0,09,CGP,HS6,030462,2018
4XXX,EUROPE,0,0,0,0,0,0,0,10,CGP,HS6,030462,2018
4XXX,EUROPE,0,0,0,0,0,0,0,11,CGP,HS6,030462,2018
4XXX,EUROPE,0,0,0,0,0,0,0,12,CGP,HS6,030462,2018
4XXX,EUROPE,14476,0,0,14476,1980,14476,1980,02,CGP,HS6,030463,2018
4XXX,EUROPE,0,0,0,0,0,0,0,03,CGP,HS6,030463,2018
4XXX,EUROPE,4647,0,0,4647,625,4647,625,04,CGP,HS6,030463,2018
4XXX,EUROPE,11493,0,0,11493,1524,11493,1524,05,CGP,HS6,030463,2018
4XXX,EUROPE,9764,0,0,9764,1470,9764,1470,06,CGP,HS6,030463,2018
4XXX,EUROPE,3652,0,0,3652,515,3652,515,07,CGP,HS6,030463,2018
4XXX,EUROPE,0,0,0,0,0,0,0,08,CGP,HS6,030463,2018
4XXX,EUROPE,0,0,0,0,0,0,0,09,CGP,HS6,030463,2018
4XXX,EUROPE,3203,0,0,3203,472,3203,472,10,CGP,HS6,030463,2018
4XXX,EUROPE,4323,0,0,4323,617,4323,617,11,CGP,HS6,030463,2018
4XXX,EUROPE,0,0,0,0,0,0,0,12,CGP,HS6,030463,2018
4XXX,EUROPE,118616,7016,509,111600,25000,111600,25000,01,CGP,HS6,030469,2018
4XXX,EUROPE,0,0,0,0,0,0,0,02,CGP,HS6,030469,2018
4XXX,EUROPE,114000,0,0,114000,25000,114000,25000,03,CGP,HS6,030469,2018
4XXX,EUROPE,0,0,0,0,0,0,0,04,CGP,HS6,030469,2018
4XXX,EUROPE,114000,0,0,114000,25000,114000,25000,05,CGP,HS6,030469,2018
4XXX,EUROPE,0,0,0,0,0,0,0,06,CGP,HS6,030469,2018
4XXX,EUROPE,0,0,0,0,0,0,0,07,CGP,HS6,030469,2018
4XXX,EUROPE,0,0,0,0,0,0,0,08,CGP,HS6,030469,2018
4XXX,EUROPE,114000,0,0,114000,25000,114000,25000,09,CGP,HS6,030469,2018
4XXX,EUROPE,0,0,0,0,0,0,0,10,CGP,HS6,030469,2018
4XXX,EUROPE,118323,0,0,118323,20230,118323,20230,11,CGP,HS6,030469,2018
4XXX,EUROPE,118453,0,0,118453,20230,118453,20230,12,CGP,HS6,030469,2018
4XXX,EUROPE,6668507,0,0,6668507,831612,6668507,831612,01,CGP,HS6,030471,2018
4XXX,EUROPE,5978433,0,0,5978433,744234,5978433,744234,02,CGP,HS6,030471,2018
4XXX,EUROPE,8743464,0,0,8309070,919653,8309070,919653,03,CGP,HS6,030471,2018
4XXX,EUROPE,6328766,74743,10015,6254023,790737,6254023,790737,04,CGP,HS6,030471,2018
4XXX,EUROPE,7811687,0,0,7633800,965537,7633800,965537,05,CGP,HS6,030471,2018
4XXX,EUROPE,7820853,0,0,7463852,904744,7463852,904744,06,CGP,HS6,030471,2018
4XXX,EUROPE,6617779,0,0,6617779,785780,6617779,785780,07,CGP,HS6,030471,2018
4XXX,EUROPE,11789877,0,0,11118117,1326379,11118117,1326379,08,CGP,HS6,030471,2018
4XXX,EUROPE,7477601,0,0,7477601,869477,7477601,869477,09,CGP,HS6,030471,2018
4XXX,EUROPE,10078098,0,0,9722328,1078526,9722328,1078526,10,CGP,HS6,030471,2018
4XXX,EUROPE,12070016,0,0,11347604,1437208,11347604,1437208,11,CGP,HS6,030471,2018
4XXX,EUROPE,7019236,0,0,6834341,762847,6834341,762847,12,CGP,HS6,030471,2018
4XXX,EUROPE,3989641,0,0,3989641,820744,3989641,820744,01,CGP,HS6,030472,2018
4XXX,EUROPE,2557800,0,0,2557800,342030,2557800,342030,02,CGP,HS6,030472,2018
4XXX,EUROPE,2879090,0,0,2777921,513413,2777921,513413,03,CGP,HS6,030472,2018
4XXX,EUROPE,3357311,0,0,3357311,605179,3357311,605179,04,CGP,HS6,030472,2018
4XXX,EUROPE,3070314,0,0,3070314,403815,3070314,403815,05,CGP,HS6,030472,2018
4XXX,EUROPE,1617661,0,0,1617661,174860,1617661,174860,06,CGP,HS6,030472,2018
4XXX,EUROPE,1255920,0,0,1255920,137149,1255920,137149,07,CGP,HS6,030472,2018
4XXX,EUROPE,1664891,0,0,1664891,196083,1664891,196083,08,CGP,HS6,030472,2018
4XXX,EUROPE,1680732,0,0,1680732,181549,1680732,181549,09,CGP,HS6,030472,2018
4XXX,EUROPE,3311822,0,0,3157032,366582,3157032,366582,10,CGP,HS6,030472,2018
4XXX,EUROPE,4167496,0,0,4167496,503773,4167496,503773,11,CGP,HS6,030472,2018
4XXX,EUROPE,4303160,0,0,4303160,663853,4303160,663853,12,CGP,HS6,030472,2018
4XXX,EUROPE,13570,0,0,13570,2702,13570,2702,01,CGP,HS6,030473,2018
4XXX,EUROPE,107502,0,0,107502,22709,107502,22709,02,CGP,HS6,030473,2018
4XXX,EUROPE,13750,0,0,13750,2744,13750,2744,03,CGP,HS6,030473,2018
4XXX,EUROPE,123217,0,0,123217,29238,123217,29238,04,CGP,HS6,030473,2018
4XXX,EUROPE,6875,0,0,6875,1365,6875,1365,05,CGP,HS6,030473,2018
4XXX,EUROPE,115053,0,0,115053,32327,115053,32327,06,CGP,HS6,030473,2018
4XXX,EUROPE,80994,0,0,80994,16108,80994,16108,07,CGP,HS6,030473,2018
4XXX,EUROPE,64611,0,0,64611,12900,64611,12900,08,CGP,HS6,030473,2018
4XXX,EUROPE,13750,0,0,13750,2744,13750,2744,09,CGP,HS6,030473,2018
4XXX,EUROPE,124192,0,0,124192,60349,124192,60349,10,CGP,HS6,030473,2018
4XXX,EUROPE,141506,0,0,141506,30389,141506,30389,11,CGP,HS6,030473,2018
4XXX,EUROPE,109818,0,0,109818,24794,109818,24794,12,CGP,HS6,030473,2018
4XXX,EUROPE,2045,0,0,2045,502,2045,502,02,CGP,HS6,030474,2018
4XXX,EUROPE,0,0,0,0,0,0,0,03,CGP,HS6,030474,2018
4XXX,EUROPE,0,0,0,0,0,0,0,04,CGP,HS6,030474,2018
4XXX,EUROPE,6440,0,0,6440,1518,6440,1518,05,CGP,HS6,030474,2018
4XXX,EUROPE,0,0,0,0,0,0,0,06,CGP,HS6,030474,2018
4XXX,EUROPE,2715,0,0,2715,757,2715,757,07,CGP,HS6,030474,2018
4XXX,EUROPE,0,0,0,0,0,0,0,08,CGP,HS6,030474,2018
4XXX,EUROPE,0,0,0,0,0,0,0,09,CGP,HS6,030474,2018
4XXX,EUROPE,0,0,0,0,0,0,0,10,CGP,HS6,030474,2018
4XXX,EUROPE,0,0,0,0,0,0,0,11,CGP,HS6,030474,2018
4XXX,EUROPE,7440,0,0,7440,2114,7440,2114,12,CGP,HS6,030474,2018
4XXX,EUROPE,87234,0,0,87234,65849,87234,65849,01,CGP,HS6,030475,2018
4XXX,EUROPE,34074,0,0,34074,24728,34074,24728,02,CGP,HS6,030475,2018
4XXX,EUROPE,0,0,0,0,0,0,0,03,CGP,HS6,030475,2018
4XXX,EUROPE,0,0,0,0,0,0,0,04,CGP,HS6,030475,2018
4XXX,EUROPE,28408,0,0,28408,23316,28408,23316,05,CGP,HS6,030475,2018
4XXX,EUROPE,139765,0,0,139765,116574,139765,116574,06,CGP,HS6,030475,2018
4XXX,EUROPE,0,0,0,0,0,0,0,07,CGP,HS6,030475,2018
4XXX,EUROPE,0,0,0,0,0,0,0,08,CGP,HS6,030475,2018
4XXX,EUROPE,0,0,0,0,0,0,0,09,CGP,HS6,030475,2018
4XXX,EUROPE,56559,0,0,56559,26500,56559,26500,10,CGP,HS6,030475,2018
4XXX,EUROPE,0,0,0,0,0,0,0,11,CGP,HS6,030475,2018
4XXX,EUROPE,66868,0,0,66868,19950,66868,19950,12,CGP,HS6,030475,2018
4XXX,EUROPE,305760,0,0,305760,65462,305760,65462,01,CGP,HS6,030479,2018
4XXX,EUROPE,229862,0,0,229862,42462,229862,42462,02,CGP,HS6,030479,2018
4XXX,EUROPE,308629,0,0,308629,64635,308629,64635,03,CGP,HS6,030479,2018
4XXX,EUROPE,100610,0,0,100610,17428,100610,17428,04,CGP,HS6,030479,2018
4XXX,EUROPE,205426,0,0,205426,43979,205426,43979,05,CGP,HS6,030479,2018
4XXX,EUROPE,46465,0,0,46465,7896,46465,7896,06,CGP,HS6,030479,2018
4XXX,EUROPE,141846,0,0,141846,33934,141846,33934,07,CGP,HS6,030479,2018
4XXX,EUROPE,44100,0,0,44100,8654,44100,8654,08,CGP,HS6,030479,2018
4XXX,EUROPE,12841,0,0,12841,2289,12841,2289,09,CGP,HS6,030479,2018
4XXX,EUROPE,36656,0,0,36656,8465,36656,8465,10,CGP,HS6,030479,2018
4XXX,EUROPE,99292,0,0,99292,21112,99292,21112,11,CGP,HS6,030479,2018
4XXX,EUROPE,267531,0,0,267531,73443,267531,73443,12,CGP,HS6,030479,2018
4XXX,EUROPE,18115726,30219,1679,18085507,1423208,18085507,1423208,01,CGP,HS6,030481,2018
4XXX,EUROPE,1134283,0,0,1099633,85222,1099633,85222,01,CGP,HS6,030482,2018
4XXX,EUROPE,762726,0,0,762726,63841,762726,63841,02,CGP,HS6,030482,2018
4XXX,EUROPE,1129066,529814,40930,599252,40920,599252,40920,03,CGP,HS6,030482,2018
4XXX,EUROPE,348519,0,0,348519,30063,348519,30063,04,CGP,HS6,030482,2018
4XXX,EUROPE,515452,0,0,515452,35920,515452,35920,05,CGP,HS6,030482,2018
4XXX,EUROPE,157424,0,0,157424,11544,157424,11544,06,CGP,HS6,030482,2018
4XXX,EUROPE,0,0,0,0,0,0,0,07,CGP,HS6,030482,2018
4XXX,EUROPE,0,0,0,0,0,0,0,08,CGP,HS6,030482,2018
4XXX,EUROPE,126760,0,0,126760,8693,126760,8693,09,CGP,HS6,030482,2018
4XXX,EUROPE,39000,0,0,39000,3000,39000,3000,10,CGP,HS6,030482,2018
4XXX,EUROPE,0,0,0,0,0,0,0,11,CGP,HS6,030482,2018
4XXX,EUROPE,0,0,0,0,0,0,0,12,CGP,HS6,030482,2018
4XXX,EUROPE,14828021,0,0,14828021,1113043,14828021,1113043,02,CGP,HS6,030481,2018
4XXX,EUROPE,16791801,107168,7240,16458238,1163454,16458238,1163454,03,CGP,HS6,030481,2018
4XXX,EUROPE,15838904,36530,1750,15802374,1123148,15802374,1123148,04,CGP,HS6,030481,2018
4XXX,EUROPE,14053453,41479,1810,14011974,1007028,14011974,1007028,05,CGP,HS6,030481,2018
4XXX,EUROPE,18184837,25479,1290,18159358,1231227,18159358,1231227,06,CGP,HS6,030481,2018
4XXX,EUROPE,15058114,0,0,15058114,1045144,15058114,1045144,07,CGP,HS6,030481,2018
4XXX,EUROPE,20436418,117458,7190,20080865,1368174,20080865,1368174,08,CGP,HS6,030481,2018
4XXX,EUROPE,17597104,56830,2770,17302179,1219261,17302179,1219261,09,CGP,HS6,030481,2018
4XXX,EUROPE,31147410,0,0,31147410,2195443,31147410,2195443,10,CGP,HS6,030481,2018
4XXX,EUROPE,20788758,90229,5155,19972033,1410074,19972033,1410074,11,CGP,HS6,030481,2018
4XXX,EUROPE,17817066,95842,5350,17721224,1234361,17721224,1234361,12,CGP,HS6,030481,2018
4XXX,EUROPE,641086,71378,15057,569708,133586,569708,133586,01,CGP,HS6,030483,2018
4XXX,EUROPE,193623,14975,2209,178648,28061,178648,28061,02,CGP,HS6,030483,2018
4XXX,EUROPE,531627,18770,2668,512857,113295,512857,113295,03,CGP,HS6,030483,2018
4XXX,EUROPE,676776,6666,863,670110,157577,670110,157577,04,CGP,HS6,030483,2018
4XXX,EUROPE,827978,15327,1381,812651,196715,812651,196715,05,CGP,HS6,030483,2018
4XXX,EUROPE,649589,15463,1705,634126,130654,634126,130654,06,CGP,HS6,030483,2018
4XXX,EUROPE,546903,4343,503,542560,78434,542560,78434,07,CGP,HS6,030483,2018
4XXX,EUROPE,903173,7910,916,895263,273571,895263,273571,08,CGP,HS6,030483,2018
4XXX,EUROPE,603190,10868,1022,592322,93622,592322,93622,09,CGP,HS6,030483,2018
4XXX,EUROPE,697865,9949,1025,687916,175253,687916,175253,10,CGP,HS6,030483,2018
4XXX,EUROPE,342436,12604,1381,329832,47594,329832,47594,11,CGP,HS6,030483,2018
4XXX,EUROPE,858878,25053,2610,833825,192953,833825,192953,12,CGP,HS6,030483,2018
4XXX,EUROPE,2250,0,0,2250,220,2250,220,04,CGP,HS6,030484,2018
4XXX,EUROPE,0,0,0,0,0,0,0,05,CGP,HS6,030484,2018
4XXX,EUROPE,26750,0,0,26750,2994,26750,2994,06,CGP,HS6,030484,2018
4XXX,EUROPE,0,0,0,0,0,0,0,07,CGP,HS6,030484,2018
4XXX,EUROPE,0,0,0,0,0,0,0,08,CGP,HS6,030484,2018
4XXX,EUROPE,0,0,0,0,0,0,0,09,CGP,HS6,030484,2018
4XXX,EUROPE,102782,0,0,102782,9343,102782,9343,10,CGP,HS6,030484,2018
4XXX,EUROPE,6068,0,0,6068,764,6068,764,11,CGP,HS6,030484,2018
4XXX,EUROPE,0,0,0,0,0,0,0,12,CGP,HS6,030484,2018
4XXX,EUROPE,441438,0,0,441438,18566,441438,18566,11,CGP,HS6,030485,2018
4XXX,EUROPE,2938,0,0,2938,95,2938,95,12,CGP,HS6,030485,2018
4XXX,EUROPE,82168,0,0,82168,45238,82168,45238,02,CGP,HS6,030486,2018
4XXX,EUROPE,42200,0,0,42200,52430,42200,52430,01,CGP,HS6,030486,2018
4XXX,EUROPE,46350,0,0,46350,28750,46350,28750,03,CGP,HS6,030486,2018
4XXX,EUROPE,0,0,0,0,0,0,0,04,CGP,HS6,030486,2018
4XXX,EUROPE,90750,0,0,90750,56350,90750,56350,05,CGP,HS6,030486,2018
4XXX,EUROPE,63600,0,0,63600,64200,63600,64200,06,CGP,HS6,030486,2018
4XXX,EUROPE,0,0,0,0,0,0,0,07,CGP,HS6,030486,2018
4XXX,EUROPE,46350,0,0,46350,28750,46350,28750,08,CGP,HS6,030486,2018
4XXX,EUROPE,47508,0,0,47508,27045,47508,27045,09,CGP,HS6,030486,2018
4XXX,EUROPE,0,0,0,0,0,0,0,10,CGP,HS6,030486,2018
4XXX,EUROPE,0,0,0,0,0,0,0,11,CGP,HS6,030486,2018
4XXX,EUROPE,0,0,0,0,0,0,0,12,CGP,HS6,030486,2018
4XXX,EUROPE,1709199,3994,426,1246862,149017,1246862,149017,01,CGP,HS6,030489,2018
4XXX,EUROPE,110078,0,0,110078,116117,110078,116117,07,CGP,HS6,030491,2018
4XXX,EUROPE,0,0,0,0,0,0,0,08,CGP,HS6,030491,2018
4XXX,EUROPE,0,0,0,0,0,0,0,09,CGP,HS6,030491,2018
4XXX,EUROPE,0,0,0,0,0,0,0,10,CGP,HS6,030491,2018
4XXX,EUROPE,0,0,0,0,0,0,0,11,CGP,HS6,030491,2018
4XXX,EUROPE,0,0,0,0,0,0,0,12,CGP,HS6,030491,2018
4XXX,EUROPE,1470967,6438,420,942875,124374,942875,124374,02,CGP,HS6,030489,2018
4XXX,EUROPE,1720791,266592,20531,749821,84091,749821,84091,03,CGP,HS6,030489,2018
4XXX,EUROPE,1644055,0,0,1125327,135851,1125327,135851,04,CGP,HS6,030489,2018
4XXX,EUROPE,1082461,36300,3111,531130,86260,531130,86260,05,CGP,HS6,030489,2018
