CTY_CODE,CTY_NAME,GEN_VAL_MO,AIR_VAL_MO,AIR_WGT_MO,VES_VAL_MO,VES_WGT_MO,CNT_VAL_MO,CNT_WGT_MO,MONTH,SUMMARY_LVL,COMM_LVL,I_COMMODITY,YEAR
0027,ASEAN,14610,0,0,14610,4001,14610,4001,08,CGP,HS6,160563,2020
0027,ASEAN,113150,0,0,113150,26000,113150,26000,09,CGP,HS6,160563,2020
0027,ASEAN,0,0,0,0,0,0,0,10,CGP,HS6,160563,2020
0027,ASEAN,0,0,0,0,0,0,0,11,CGP,HS6,160563,2020
0027,ASEAN,0,0,0,0,0,0,0,12,CGP,HS6,160563,2020
0027,ASEAN,357360,0,0,357360,56267,357360,56267,02,CGP,HS6,160569,2020
0027,ASEAN,275363,0,0,275363,50770,275363,50770,03,CGP,HS6,160569,2020
0027,ASEAN,644245,3548,110,640697,111647,640697,111647,04,CGP,HS6,160569,2020
0027,ASEAN,369516,0,0,369516,64073,369516,64073,05,CGP,HS6,160569,2020
0027,ASEAN,457557,0,0,457557,73133,457557,73133,06,CGP,HS6,160569,2020
0027,ASEAN,265928,0,0,265928,44170,265928,44170,07,CGP,HS6,160569,2020
0027,ASEAN,617202,0,0,617202,105133,617202,105133,08,CGP,HS6,160569,2020
0027,ASEAN,189398,0,0,189398,26659,189398,26659,09,CGP,HS6,160569,2020
0027,ASEAN,288710,0,0,288710,59805,288710,59805,10,CGP,HS6,160569,2020
0027,ASEAN,170527,0,0,170527,33162,170527,33162,11,CGP,HS6,160569,2020
0027,ASEAN,441133,0,0,441133,81834,441133,81834,12,CGP,HS6,160569,2020
0027,ASEAN,3931556,0,0,3931556,776128,3931556,776128,01,CGP,HS6,160411,2020
0027,ASEAN,3669160,0,0,3669160,836405,3669160,836405,02,CGP,HS6,160411,2020
0027,ASEAN,5454715,0,0,5454715,1080773,5454715,1080773,03,CGP,HS6,160411,2020
0027,ASEAN,4337496,0,0,4337496,872065,4337496,872065,04,CGP,HS6,160411,2020
0027,ASEAN,5005168,0,0,5005168,1022263,5005168,1022263,05,CGP,HS6,160411,2020
0027,ASEAN,5892368,0,0,5892368,1193366,5892368,1193366,06,CGP,HS6,160411,2020
0027,ASEAN,7359716,0,0,7359716,1397858,7320932,1395725,07,CGP,HS6,160411,2020
0027,ASEAN,6197535,0,0,5801392,1072970,5801392,1072970,08,CGP,HS6,160411,2020
0027,ASEAN,4746614,0,0,4746614,998222,4746614,998222,09,CGP,HS6,160411,2020
0027,ASEAN,3473743,54250,6488,3419493,657899,3419493,657899,10,CGP,HS6,160411,2020
0027,ASEAN,5831452,0,0,5831452,1085029,5831452,1085029,11,CGP,HS6,160411,2020
0027,ASEAN,3897028,0,0,3860308,607386,3860308,607386,12,CGP,HS6,160411,2020
0027,ASEAN,2112,0,0,2112,620,2112,620,01,CGP,HS6,160412,2020
0027,ASEAN,4350,0,0,4350,717,4350,717,02,CGP,HS6,160412,2020
0027,ASEAN,0,0,0,0,0,0,0,03,CGP,HS6,160412,2020
0027,ASEAN,15390,0,0,15390,6354,15390,6354,04,CGP,HS6,160412,2020
0027,ASEAN,3024,0,0,3024,360,3024,360,05,CGP,HS6,160412,2020
0027,ASEAN,23314,0,0,23314,3371,23314,3371,06,CGP,HS6,160412,2020
0027,ASEAN,17886,0,0,17886,4056,17886,4056,07,CGP,HS6,160412,2020
0027,ASEAN,50998,0,0,50998,14836,50998,14836,08,CGP,HS6,160412,2020
0027,ASEAN,11942,0,0,11942,1466,11942,1466,09,CGP,HS6,160412,2020
0027,ASEAN,44043,0,0,44043,10154,44043,10154,10,CGP,HS6,160412,2020
0027,ASEAN,23862,0,0,23862,5112,23862,5112,11,CGP,HS6,160412,2020
0027,ASEAN,29201,0,0,29201,17451,29201,17451,12,CGP,HS6,160412,2020
0027,ASEAN,2314214,0,0,2314214,1060104,2314214,1060104,01,CGP,HS6,160413,2020
0027,ASEAN,2474985,0,0,2472876,955541,2453736,949271,02,CGP,HS6,160413,2020
0027,ASEAN,1192665,0,0,1160857,466304,1160857,466304,03,CGP,HS6,160413,2020
0027,ASEAN,2289216,0,0,2286922,926991,2286922,926991,04,CGP,HS6,160413,2020
0027,ASEAN,2570663,0,0,2547563,821331,2547563,821331,05,CGP,HS6,160413,2020
0027,ASEAN,1862756,0,0,1771856,792781,1771856,792781,06,CGP,HS6,160413,2020
0027,ASEAN,3057953,0,0,3057953,1290109,3030310,1271602,07,CGP,HS6,160413,2020
0027,ASEAN,2944045,0,0,2893645,1109230,2893645,1109230,08,CGP,HS6,160413,2020
0027,ASEAN,2931118,0,0,2887995,1065839,2887995,1065839,09,CGP,HS6,160413,2020
0027,ASEAN,3320116,0,0,3269716,1177820,3269716,1177820,10,CGP,HS6,160413,2020
0027,ASEAN,3244401,0,0,3232968,1123045,3232968,1123045,11,CGP,HS6,160413,2020
0027,ASEAN,3939504,0,0,3889464,1408900,3889464,1408900,12,CGP,HS6,160413,2020
0027,ASEAN,64977260,0,0,64601461,15867949,64601461,15867949,01,CGP,HS6,160414,2020
0027,ASEAN,43892728,4717,800,43699691,11469169,43699691,11469169,02,CGP,HS6,160414,2020
0027,ASEAN,65069066,0,0,64774246,17966920,64713574,17955400,03,CGP,HS6,160414,2020
0027,ASEAN,72573215,0,0,72344264,19267424,72344264,19267424,04,CGP,HS6,160414,2020
0027,ASEAN,70887103,0,0,70660583,18149220,70660583,18149220,05,CGP,HS6,160414,2020
0027,ASEAN,71017326,32793,9500,70418988,18478025,70385388,18471125,06,CGP,HS6,160414,2020
0027,ASEAN,83073176,0,0,82840051,20383876,82840051,20383876,07,CGP,HS6,160414,2020
0027,ASEAN,84033974,0,0,83457675,20283711,83393931,20268304,08,CGP,HS6,160414,2020
0027,ASEAN,79461947,0,0,78855396,19497617,78727908,19470690,09,CGP,HS6,160414,2020
0027,ASEAN,78143306,0,0,77600564,20364822,77600564,20364822,10,CGP,HS6,160414,2020
0027,ASEAN,73477411,0,0,73296559,18697753,73296559,18697753,11,CGP,HS6,160414,2020
0027,ASEAN,65032525,0,0,64255301,15446332,64255301,15446332,12,CGP,HS6,160414,2020
0027,ASEAN,1120718,0,0,1120718,414900,1120718,414900,01,CGP,HS6,160415,2020
0027,ASEAN,1549930,0,0,1549930,561697,1549930,561697,02,CGP,HS6,160415,2020
0027,ASEAN,1867846,16000,3283,1851846,620610,1851846,620610,03,CGP,HS6,160415,2020
0027,ASEAN,1124369,0,0,1107317,419400,1107317,419400,04,CGP,HS6,160415,2020
0027,ASEAN,1614658,0,0,1523808,553657,1523808,553657,05,CGP,HS6,160415,2020
0027,ASEAN,2102653,0,0,2063989,766328,2063989,766328,06,CGP,HS6,160415,2020
0027,ASEAN,1946486,0,0,1917366,762960,1917366,762960,07,CGP,HS6,160415,2020
0027,ASEAN,2593617,111600,35384,2418317,930919,2418317,930919,08,CGP,HS6,160415,2020
0027,ASEAN,3202802,0,0,3056103,1164659,3056103,1164659,09,CGP,HS6,160415,2020
0027,ASEAN,2779952,0,0,2716252,955209,2716252,955209,10,CGP,HS6,160415,2020
0027,ASEAN,2034567,0,0,1978612,663078,1978612,663078,11,CGP,HS6,160415,2020
0027,ASEAN,2872316,0,0,2833652,1054413,2833652,1054413,12,CGP,HS6,160415,2020
0027,ASEAN,3960,0,0,3960,990,3960,990,01,CGP,HS6,160416,2020
0027,ASEAN,10780,0,0,10780,2319,10780,2319,02,CGP,HS6,160416,2020
0027,ASEAN,2765,0,0,2765,519,2765,519,03,CGP,HS6,160416,2020
0027,ASEAN,19172,0,0,19172,3924,19172,3924,04,CGP,HS6,160416,2020
0027,ASEAN,17807,0,0,17807,3327,17807,3327,05,CGP,HS6,160416,2020
0027,ASEAN,5796,0,0,5796,1931,5796,1931,06,CGP,HS6,160416,2020
0027,ASEAN,39070,0,0,39070,8577,39070,8577,07,CGP,HS6,160416,2020
0027,ASEAN,3900,0,0,3900,1560,3900,1560,08,CGP,HS6,160416,2020
0027,ASEAN,13600,0,0,13600,3185,13600,3185,09,CGP,HS6,160416,2020
0027,ASEAN,85995,0,0,85995,20420,85995,20420,10,CGP,HS6,160416,2020
0027,ASEAN,3240,0,0,3240,404,3240,404,11,CGP,HS6,160416,2020
0027,ASEAN,37162,0,0,37162,10132,37162,10132,12,CGP,HS6,160416,2020
0027,ASEAN,346200,0,0,346200,51375,346200,51375,01,CGP,HS6,160417,2020
0027,ASEAN,114000,0,0,114000,17125,114000,17125,02,CGP,HS6,160417,2020
0027,ASEAN,117141,0,0,117141,18349,117141,18349,03,CGP,HS6,160417,2020
0027,ASEAN,221257,0,0,221257,34250,221257,34250,04,CGP,HS6,160417,2020
0027,ASEAN,110825,0,0,110825,17125,110825,17125,05,CGP,HS6,160417,2020
0027,ASEAN,6900,0,0,6900,2587,6900,2587,06,CGP,HS6,160417,2020
0027,ASEAN,0,0,0,0,0,0,0,07,CGP,HS6,160417,2020
0027,ASEAN,332100,0,0,332100,51375,332100,51375,08,CGP,HS6,160417,2020
0027,ASEAN,110700,0,0,110700,17125,110700,17125,09,CGP,HS6,160417,2020
0027,ASEAN,221400,0,0,221400,34250,221400,34250,10,CGP,HS6,160417,2020
0027,ASEAN,243697,0,0,243697,36362,243697,36362,11,CGP,HS6,160417,2020
0027,ASEAN,242290,0,0,242290,36805,242290,36805,12,CGP,HS6,160417,2020
0027,ASEAN,4529924,0,0,4529924,1463884,4518674,1461703,01,CGP,HS6,160419,2020
0027,ASEAN,7712540,0,0,7712540,2170545,7709029,2170388,01,CGP,HS6,160420,2020
0027,ASEAN,6001357,0,0,6001357,1689176,6001357,1689176,02,CGP,HS6,160420,2020
0027,ASEAN,6149579,2664,284,6143165,1945418,6143165,1945418,03,CGP,HS6,160420,2020
0027,ASEAN,5844670,0,0,5844670,1648490,5844670,1648490,04,CGP,HS6,160420,2020
0027,ASEAN,4659909,0,0,4659909,1109514,4479909,1100154,05,CGP,HS6,160420,2020
0027,ASEAN,4956444,0,0,4956444,1140733,4956444,1140733,06,CGP,HS6,160420,2020
0027,ASEAN,4448180,0,0,4448180,1006636,4448180,1006636,07,CGP,HS6,160420,2020
0027,ASEAN,5760037,0,0,5760037,1641539,5760037,1641539,08,CGP,HS6,160420,2020
0027,ASEAN,5034430,0,0,5034430,1499282,5034430,1499282,09,CGP,HS6,160420,2020
0027,ASEAN,6641392,0,0,6641392,1822738,6567792,1805710,10,CGP,HS6,160420,2020
0027,ASEAN,6252822,0,0,6252822,1734814,6252822,1734814,11,CGP,HS6,160420,2020
0027,ASEAN,6568343,0,0,6568343,2032417,6568343,2032417,12,CGP,HS6,160420,2020
0027,ASEAN,2467119,0,0,2467119,783865,2467119,783865,02,CGP,HS6,160419,2020
0027,ASEAN,1704966,0,0,1704966,666937,1704966,666937,03,CGP,HS6,160419,2020
0027,ASEAN,2937625,0,0,2921301,1013146,2921301,1013146,04,CGP,HS6,160419,2020
0027,ASEAN,2587882,0,0,2524202,916633,2524202,916633,05,CGP,HS6,160419,2020
0027,ASEAN,3267690,0,0,3252090,1183336,3252090,1183336,06,CGP,HS6,160419,2020
0027,ASEAN,3892579,0,0,3854959,1439393,3854959,1439393,07,CGP,HS6,160419,2020
0027,ASEAN,5830012,0,0,5824812,2137390,5824812,2137390,08,CGP,HS6,160419,2020
0027,ASEAN,4969731,0,0,4923131,1734290,4923131,1734290,09,CGP,HS6,160419,2020
0027,ASEAN,5483307,0,0,5483307,1964835,5483307,1964835,10,CGP,HS6,160419,2020
0027,ASEAN,3738363,0,0,3704763,1268176,3704763,1268176,11,CGP,HS6,160419,2020
0027,ASEAN,3366950,0,0,3297650,1174440,3297650,1174440,12,CGP,HS6,160419,2020
0028,CACM,6379,6379,599,0,0,0,0,02,CGP,HS6,030111,2020
0028,CACM,0,0,0,0,0,0,0,03,CGP,HS6,030111,2020
0028,CACM,0,0,0,0,0,0,0,04,CGP,HS6,030111,2020
0028,CACM,0,0,0,0,0,0,0,05,CGP,HS6,030111,2020
0028,CACM,0,0,0,0,0,0,0,06,CGP,HS6,030111,2020
0028,CACM,6467,6467,386,0,0,0,0,07,CGP,HS6,030111,2020
0028,CACM,6329,6329,421,0,0,0,0,08,CGP,HS6,030111,2020
0028,CACM,0,0,0,0,0,0,0,09,CGP,HS6,030111,2020
0028,CACM,5509,5509,653,0,0,0,0,10,CGP,HS6,030111,2020
0028,CACM,2460,2460,333,0,0,0,0,11,CGP,HS6,030111,2020
0028,CACM,2085,2085,229,0,0,0,0,12,CGP,HS6,030111,2020
0028,CACM,6455,6455,566,0,0,0,0,01,CGP,HS6,030119,2020
0028,CACM,12760,12760,915,0,0,0,0,02,CGP,HS6,030119,2020
0028,CACM,2902,2902,428,0,0,0,0,03,CGP,HS6,030119,2020
0028,CACM,0,0,0,0,0,0,0,04,CGP,HS6,030119,2020
0028,CACM,6730,6730,809,0,0,0,0,05,CGP,HS6,030119,2020
0028,CACM,2175,2175,388,0,0,0,0,06,CGP,HS6,030119,2020
0028,CACM,0,0,0,0,0,0,0,07,CGP,HS6,030119,2020
0028,CACM,2035,2035,376,0,0,0,0,08,CGP,HS6,030119,2020
0028,CACM,2504,2504,510,0,0,0,0,09,CGP,HS6,030119,2020
0028,CACM,8833,8833,373,0,0,0,0,10,CGP,HS6,030119,2020
0028,CACM,3143,3143,270,0,0,0,0,11,CGP,HS6,030119,2020
0028,CACM,10292,10292,1121,0,0,0,0,12,CGP,HS6,030119,2020
0028,CACM,26313,26313,3616,0,0,0,0,01,CGP,HS6,030211,2020
0028,CACM,49585,49585,6707,0,0,0,0,02,CGP,HS6,030211,2020
0028,CACM,28861,28861,3713,0,0,0,0,03,CGP,HS6,030211,2020
0028,CACM,0,0,0,0,0,0,0,04,CGP,HS6,030211,2020
0028,CACM,0,0,0,0,0,0,0,05,CGP,HS6,030211,2020
0028,CACM,6737,6737,928,0,0,0,0,06,CGP,HS6,030211,2020
0028,CACM,18668,18668,2674,0,0,0,0,07,CGP,HS6,030211,2020
0028,CACM,10488,10488,1459,0,0,0,0,08,CGP,HS6,030211,2020
0028,CACM,16828,16828,2445,0,0,0,0,09,CGP,HS6,030211,2020
0028,CACM,10370,10370,1484,0,0,0,0,10,CGP,HS6,030211,2020
0028,CACM,9000,9000,1296,0,0,0,0,11,CGP,HS6,030211,2020
0028,CACM,5775,5775,796,0,0,0,0,12,CGP,HS6,030211,2020
0028,CACM,1020275,1020275,104666,0,0,0,0,01,CGP,HS6,030232,2020
0028,CACM,652314,652314,82942,0,0,0,0,02,CGP,HS6,030232,2020
0028,CACM,299113,299113,35791,0,0,0,0,03,CGP,HS6,030232,2020
0028,CACM,301365,301365,45789,0,0,0,0,04,CGP,HS6,030232,2020
0028,CACM,737829,737829,111508,0,0,0,0,05,CGP,HS6,030232,2020
0028,CACM,1013810,1013810,152800,0,0,0,0,06,CGP,HS6,030232,2020
0028,CACM,1107751,1107751,163526,0,0,0,0,07,CGP,HS6,030232,2020
0028,CACM,809529,809529,86852,0,0,0,0,08,CGP,HS6,030232,2020
0028,CACM,421501,421501,53412,0,0,0,0,09,CGP,HS6,030232,2020
0028,CACM,706753,706753,95815,0,0,0,0,10,CGP,HS6,030232,2020
0028,CACM,374394,374394,54855,0,0,0,0,11,CGP,HS6,030232,2020
0028,CACM,628426,628426,93582,0,0,0,0,12,CGP,HS6,030232,2020
0028,CACM,6259,6259,495,0,0,0,0,08,CGP,HS6,030234,2020
0028,CACM,10767,10767,1315,0,0,0,0,09,CGP,HS6,030234,2020
0028,CACM,0,0,0,0,0,0,0,10,CGP,HS6,030234,2020
0028,CACM,0,0,0,0,0,0,0,11,CGP,HS6,030234,2020
0028,CACM,0,0,0,0,0,0,0,12,CGP,HS6,030234,2020
0028,CACM,134489,134489,17482,0,0,0,0,01,CGP,HS6,030247,2020
0028,CACM,271305,271305,35870,0,0,0,0,02,CGP,HS6,030247,2020
0028,CACM,139321,109221,13865,30100,3551,30100,3551,03,CGP,HS6,030247,2020
0028,CACM,38225,38225,5921,0,0,0,0,04,CGP,HS6,030247,2020
0028,CACM,681734,681734,81501,0,0,0,0,05,CGP,HS6,030247,2020
0028,CACM,657145,657145,109331,0,0,0,0,06,CGP,HS6,030247,2020
0028,CACM,522305,522305,79045,0,0,0,0,07,CGP,HS6,030247,2020
0028,CACM,213621,213621,29426,0,0,0,0,08,CGP,HS6,030247,2020
0028,CACM,203203,203203,36099,0,0,0,0,09,CGP,HS6,030247,2020
0028,CACM,204929,204929,31451,0,0,0,0,10,CGP,HS6,030247,2020
0028,CACM,269792,269792,46794,0,0,0,0,11,CGP,HS6,030247,2020
0028,CACM,296138,296138,50521,0,0,0,0,12,CGP,HS6,030247,2020
0028,CACM,80810,80810,36980,0,0,0,0,01,CGP,HS6,030271,2020
0028,CACM,71226,71226,37737,0,0,0,0,02,CGP,HS6,030271,2020
0028,CACM,84299,84299,43607,0,0,0,0,03,CGP,HS6,030271,2020
0028,CACM,68815,68815,38053,0,0,0,0,04,CGP,HS6,030271,2020
0028,CACM,89280,89280,48909,0,0,0,0,05,CGP,HS6,030271,2020
0028,CACM,99441,99441,53951,0,0,0,0,06,CGP,HS6,030271,2020
0028,CACM,103532,103532,50337,0,0,0,0,07,CGP,HS6,030271,2020
0028,CACM,95824,95824,45007,0,0,0,0,08,CGP,HS6,030271,2020
0028,CACM,90621,90621,45487,0,0,0,0,09,CGP,HS6,030271,2020
0028,CACM,92318,92318,36169,0,0,0,0,10,CGP,HS6,030271,2020
0028,CACM,20499,20499,9131,0,0,0,0,11,CGP,HS6,030271,2020
0028,CACM,48480,48480,20056,0,0,0,0,12,CGP,HS6,030271,2020
0028,CACM,18982,0,0,18982,3034,18982,3034,01,CGP,HS6,030284,2020
0028,CACM,0,0,0,0,0,0,0,02,CGP,HS6,030284,2020
0028,CACM,0,0,0,0,0,0,0,03,CGP,HS6,030284,2020
0028,CACM,0,0,0,0,0,0,0,04,CGP,HS6,030284,2020
0028,CACM,0,0,0,0,0,0,0,05,CGP,HS6,030284,2020
0028,CACM,0,0,0,0,0,0,0,06,CGP,HS6,030284,2020
0028,CACM,0,0,0,0,0,0,0,07,CGP,HS6,030284,2020
0028,CACM,0,0,0,0,0,0,0,08,CGP,HS6,030284,2020
0028,CACM,0,0,0,0,0,0,0,09,CGP,HS6,030284,2020
0028,CACM,0,0,0,0,0,0,0,10,CGP,HS6,030284,2020
0028,CACM,0,0,0,0,0,0,0,11,CGP,HS6,030284,2020
0028,CACM,0,0,0,0,0,0,0,12,CGP,HS6,030284,2020
0028,CACM,2995305,2983680,424562,11625,1859,11625,1859,01,CGP,HS6,030289,2020
0028,CACM,2998800,2998800,434833,0,0,0,0,02,CGP,HS6,030289,2020
0028,CACM,1783271,1719521,257230,63750,8029,63750,8029,03,CGP,HS6,030289,2020
0028,CACM,2031094,2031094,348142,0,0,0,0,04,CGP,HS6,030289,2020
0028,CACM,2965171,2965171,484605,0,0,0,0,05,CGP,HS6,030289,2020
0028,CACM,2905992,2835600,461479,70392,14400,70392,14400,06,CGP,HS6,030289,2020
0028,CACM,2234932,2234932,367268,0,0,0,0,07,CGP,HS6,030289,2020
0028,CACM,2628483,2628483,399772,0,0,0,0,08,CGP,HS6,030289,2020
0028,CACM,2745208,2722940,409619,22268,3569,22268,3569,09,CGP,HS6,030289,2020
0028,CACM,2748995,2748995,415410,0,0,0,0,10,CGP,HS6,030289,2020
0028,CACM,2894653,2894653,437891,0,0,0,0,11,CGP,HS6,030289,2020
0028,CACM,2840209,2840209,454670,0,0,0,0,12,CGP,HS6,030289,2020
0028,CACM,10525,0,0,10525,5418,10525,5418,04,CGP,HS6,030323,2020
0028,CACM,3000,0,0,3000,1549,3000,1549,05,CGP,HS6,030323,2020
0028,CACM,0,0,0,0,0,0,0,06,CGP,HS6,030323,2020
0028,CACM,0,0,0,0,0,0,0,07,CGP,HS6,030323,2020
0028,CACM,0,0,0,0,0,0,0,08,CGP,HS6,030323,2020
0028,CACM,0,0,0,0,0,0,0,09,CGP,HS6,030323,2020
0028,CACM,0,0,0,0,0,0,0,10,CGP,HS6,030323,2020
0028,CACM,0,0,0,0,0,0,0,11,CGP,HS6,030323,2020
0028,CACM,0,0,0,0,0,0,0,12,CGP,HS6,030323,2020
0028,CACM,28000,0,0,28000,2777,28000,2777,03,CGP,HS6,030342,2020
0028,CACM,0,0,0,0,0,0,0,04,CGP,HS6,030342,2020
0028,CACM,0,0,0,0,0,0,0,05,CGP,HS6,030342,2020
0028,CACM,0,0,0,0,0,0,0,06,CGP,HS6,030342,2020
0028,CACM,42585,0,0,42585,4593,42585,4593,07,CGP,HS6,030342,2020
0028,CACM,188237,0,0,188237,20045,188237,20045,08,CGP,HS6,030342,2020
0028,CACM,13408,0,0,13408,1408,13408,1408,09,CGP,HS6,030342,2020
0028,CACM,229978,0,0,229978,24931,229978,24931,10,CGP,HS6,030342,2020
0028,CACM,0,0,0,0,0,0,0,11,CGP,HS6,030342,2020
0028,CACM,0,0,0,0,0,0,0,12,CGP,HS6,030342,2020
0028,CACM,14415,0,0,14415,1276,14415,1276,02,CGP,HS6,030539,2020
0028,CACM,237312,43965,2927,193347,35780,193347,35780,03,CGP,HS6,030539,2020
0028,CACM,0,0,0,0,0,0,0,04,CGP,HS6,030539,2020
0028,CACM,0,0,0,0,0,0,0,05,CGP,HS6,030539,2020
0028,CACM,0,0,0,0,0,0,0,06,CGP,HS6,030539,2020
0028,CACM,0,0,0,0,0,0,0,07,CGP,HS6,030539,2020
0028,CACM,0,0,0,0,0,0,0,08,CGP,HS6,030539,2020
0028,CACM,0,0,0,0,0,0,0,09,CGP,HS6,030539,2020
0028,CACM,62272,0,0,62272,7099,62272,7099,10,CGP,HS6,030539,2020
0028,CACM,0,0,0,0,0,0,0,11,CGP,HS6,030539,2020
0028,CACM,0,0,0,0,0,0,0,12,CGP,HS6,030539,2020
0028,CACM,2814,0,0,2814,960,2814,960,03,CGP,HS6,030355,2020
0028,CACM,0,0,0,0,0,0,0,04,CGP,HS6,030355,2020
0028,CACM,0,0,0,0,0,0,0,05,CGP,HS6,030355,2020
0028,CACM,0,0,0,0,0,0,0,06,CGP,HS6,030355,2020
0028,CACM,0,0,0,0,0,0,0,07,CGP,HS6,030355,2020
0028,CACM,0,0,0,0,0,0,0,08,CGP,HS6,030355,2020
0028,CACM,0,0,0,0,0,0,0,09,CGP,HS6,030355,2020
0028,CACM,0,0,0,0,0,0,0,10,CGP,HS6,030355,2020
0028,CACM,0,0,0,0,0,0,0,11,CGP,HS6,030355,2020
0028,CACM,0,0,0,0,0,0,0,12,CGP,HS6,030355,2020
0028,CACM,4200,0,0,4200,1814,4200,1814,02,CGP,HS6,030353,2020
0028,CACM,0,0,0,0,0,0,0,03,CGP,HS6,030353,2020
0028,CACM,0,0,0,0,0,0,0,04,CGP,HS6,030353,2020
0028,CACM,2436,0,0,2436,1052,2436,1052,05,CGP,HS6,030353,2020
0028,CACM,0,0,0,0,0,0,0,06,CGP,HS6,030353,2020
0028,CACM,0,0,0,0,0,0,0,07,CGP,HS6,030353,2020
0028,CACM,0,0,0,0,0,0,0,08,CGP,HS6,030353,2020
0028,CACM,0,0,0,0,0,0,0,09,CGP,HS6,030353,2020
0028,CACM,0,0,0,0,0,0,0,10,CGP,HS6,030353,2020
0028,CACM,0,0,0,0,0,0,0,11,CGP,HS6,030353,2020
0028,CACM,0,0,0,0,0,0,0,12,CGP,HS6,030353,2020
0028,CACM,117068,0,0,117068,12703,117068,12703,05,CGP,HS6,030357,2020
0028,CACM,26600,26600,3838,0,0,0,0,06,CGP,HS6,030357,2020
0028,CACM,93832,0,0,93832,10121,93832,10121,07,CGP,HS6,030357,2020
0028,CACM,0,0,0,0,0,0,0,08,CGP,HS6,030357,2020
0028,CACM,174239,0,0,174239,18301,174239,18301,09,CGP,HS6,030357,2020
0028,CACM,114519,0,0,114519,12333,114519,12333,10,CGP,HS6,030357,2020
0028,CACM,197646,0,0,197646,57045,197646,57045,11,CGP,HS6,030357,2020
0028,CACM,0,0,0,0,0,0,0,12,CGP,HS6,030357,2020
0028,CACM,117156,0,0,117156,22685,117156,22685,01,CGP,HS6,030389,2020
0028,CACM,454385,0,0,454385,99694,454385,99694,02,CGP,HS6,030389,2020
0028,CACM,154392,0,0,154392,43147,154392,43147,03,CGP,HS6,030389,2020
0028,CACM,77087,0,0,77087,14841,77087,14841,04,CGP,HS6,030389,2020
0028,CACM,159034,25500,4762,133534,25711,133534,25711,05,CGP,HS6,030389,2020
0028,CACM,233169,12852,2643,220317,42622,220317,42622,06,CGP,HS6,030389,2020
0028,CACM,168120,0,0,168120,34052,168120,34052,07,CGP,HS6,030389,2020
0028,CACM,125995,0,0,125995,26650,125995,26650,08,CGP,HS6,030389,2020
0028,CACM,61237,0,0,61237,15162,61237,15162,09,CGP,HS6,030389,2020
0028,CACM,97897,0,0,97897,18678,97897,18678,10,CGP,HS6,030389,2020
0028,CACM,131741,0,0,131741,23006,131741,23006,11,CGP,HS6,030389,2020
0028,CACM,402899,0,0,402899,77268,402899,77268,12,CGP,HS6,030389,2020
0028,CACM,5377264,5377264,987140,0,0,0,0,01,CGP,HS6,030431,2020
0028,CACM,5897036,5897036,1124352,0,0,0,0,02,CGP,HS6,030431,2020
0028,CACM,6641934,6641934,1272616,0,0,0,0,03,CGP,HS6,030431,2020
0028,CACM,5334129,5334129,1072292,0,0,0,0,04,CGP,HS6,030431,2020
0028,CACM,5797514,5797514,1154618,0,0,0,0,05,CGP,HS6,030431,2020
0028,CACM,5286892,5286892,1062874,0,0,0,0,06,CGP,HS6,030431,2020
0028,CACM,5431924,5347183,1079344,84741,17928,84741,17928,07,CGP,HS6,030431,2020
0028,CACM,4637065,4524234,991059,112831,32778,112831,32778,08,CGP,HS6,030431,2020
0028,CACM,4586232,4466649,917278,119583,35004,119583,35004,09,CGP,HS6,030431,2020
0028,CACM,4212567,4110857,749438,101710,20513,101710,20513,10,CGP,HS6,030431,2020
0028,CACM,2418567,2118245,398333,300322,58952,300322,58952,11,CGP,HS6,030431,2020
0028,CACM,3934938,3934938,802870,0,0,0,0,12,CGP,HS6,030431,2020
0028,CACM,2876,0,0,2876,8715,2876,8715,02,CGP,HS6,030433,2020
0028,CACM,0,0,0,0,0,0,0,03,CGP,HS6,030433,2020
0028,CACM,0,0,0,0,0,0,0,04,CGP,HS6,030433,2020
0028,CACM,2491,0,0,2491,7549,2491,7549,05,CGP,HS6,030433,2020
0028,CACM,0,0,0,0,0,0,0,06,CGP,HS6,030433,2020
0028,CACM,0,0,0,0,0,0,0,07,CGP,HS6,030433,2020
0028,CACM,0,0,0,0,0,0,0,08,CGP,HS6,030433,2020
0028,CACM,2311,0,0,2311,6881,2311,6881,09,CGP,HS6,030433,2020
0028,CACM,0,0,0,0,0,0,0,10,CGP,HS6,030433,2020
0028,CACM,0,0,0,0,0,0,0,11,CGP,HS6,030433,2020
0028,CACM,0,0,0,0,0,0,0,12,CGP,HS6,030433,2020
0028,CACM,40884,40884,5604,0,0,0,0,01,CGP,HS6,030442,2020
0028,CACM,48277,48277,8771,0,0,0,0,02,CGP,HS6,030442,2020
0028,CACM,41820,41820,5788,0,0,0,0,03,CGP,HS6,030442,2020
0028,CACM,0,0,0,0,0,0,0,04,CGP,HS6,030442,2020
0028,CACM,0,0,0,0,0,0,0,05,CGP,HS6,030442,2020
0028,CACM,9243,9243,1273,0,0,0,0,06,CGP,HS6,030442,2020
0028,CACM,9223,9223,1302,0,0,0,0,07,CGP,HS6,030442,2020
0028,CACM,5685,5685,787,0,0,0,0,08,CGP,HS6,030442,2020
0028,CACM,4045,4045,562,0,0,0,0,09,CGP,HS6,030442,2020
0028,CACM,10678,10678,1365,0,0,0,0,10,CGP,HS6,030442,2020
